date,value
2009-10-29,9891.1000
2009-10-30,10034.7400
2009-11-02,9802.9500
2009-11-04,9844.3100
2009-11-05,9717.4400
2009-11-06,9789.3500
2009-11-09,9808.9900
2009-11-10,9870.7300
2009-11-11,9871.6800
2009-11-12,9804.4900
2009-11-13,9770.3100
2009-11-16,9791.1800
2009-11-17,9729.9300
2009-11-18,9676.8000
2009-11-19,9549.4700
2009-11-20,9497.6800
2009-11-24,9401.5800
2009-11-25,9441.6400
2009-11-26,9383.2400
2009-11-27,9081.5200
2009-11-30,9345.5500
2009-12-01,9572.2000
2009-12-02,9608.9400
2009-12-03,9977.6700
2009-12-04,10022.5900
2009-12-07,10167.6000
2009-12-08,10140.4700
2009-12-09,10004.7200
2009-12-10,9862.8200
2009-12-11,10107.8700
2009-12-14,10105.6800
2009-12-15,10083.4800
2009-12-16,10177.4100
2009-12-17,10163.8000
2009-12-18,10142.0500
2009-12-21,10183.4700
2009-12-22,10378.0300
2009-12-24,10536.9200
2009-12-25,10494.7100
2009-12-28,10634.2300
2009-12-29,10638.0600
2009-12-30,10546.4400
2010-01-04,10654.7900
2010-01-05,10681.8300
2010-01-06,10731.4500
2010-01-07,10681.6600
2010-01-08,10798.3200
2010-01-12,10879.1400
2010-01-13,10735.0300
2010-01-14,10907.6800
2010-01-15,10982.1000
2010-01-18,10855.0800
2010-01-19,10764.9000
2010-01-20,10737.5200
2010-01-21,10868.4100
2010-01-22,10590.5500
2010-01-25,10512.6900
2010-01-26,10325.2800
2010-01-27,10252.0800
2010-01-28,10414.2900
2010-01-29,10198.0400
2010-02-01,10205.0200
2010-02-02,10371.0900
2010-02-03,10404.3300
2010-02-04,10355.9800
2010-02-05,10057.0900
2010-02-08,9951.8200
2010-02-09,9932.9000
2010-02-10,9963.9900
2010-02-12,10092.1900
2010-02-15,10013.3000
2010-02-16,10034.2500
2010-02-17,10306.8300
2010-02-18,10335.6900
2010-02-19,10123.5800
2010-02-22,10400.4700
2010-02-23,10352.1000
2010-02-24,10198.8300
2010-02-25,10101.9600
2010-02-26,10126.0300
2010-03-01,10172.0600
2010-03-02,10221.8400
2010-03-03,10253.1400
2010-03-04,10145.7200
2010-03-05,10368.9600
2010-03-08,10585.9200
2010-03-09,10567.6500
2010-03-10,10563.9200
2010-03-11,10664.9500
2010-03-12,10751.2600
2010-03-15,10751.9800
2010-03-16,10721.7100
2010-03-17,10846.9800
2010-03-18,10744.0300
2010-03-19,10824.7200
2010-03-23,10774.1500
2010-03-24,10815.0300
2010-03-25,10828.8500
2010-03-26,10996.3700
2010-03-29,10986.4700
2010-03-30,11097.1400
2010-03-31,11089.9400
2010-04-01,11244.4000
2010-04-02,11286.0900
2010-04-05,11339.3000
2010-04-06,11282.3200
2010-04-07,11292.8300
2010-04-08,11168.2000
2010-04-09,11204.3400
2010-04-12,11251.9000
2010-04-13,11161.2300
2010-04-14,11204.9000
2010-04-15,11273.7900
2010-04-16,11102.1800
2010-04-19,10908.7700
2010-04-20,10900.6800
2010-04-21,11090.0500
2010-04-22,10949.0900
2010-04-23,10914.4600
2010-04-26,11165.7900
2010-04-27,11212.6600
2010-04-28,10924.7900
2010-04-30,11057.4000
2010-05-06,10695.6900
2010-05-07,10364.5900
2010-05-10,10530.7000
2010-05-11,10411.1000
2010-05-12,10394.0300
2010-05-13,10620.5500
2010-05-14,10462.5100
2010-05-17,10235.7600
2010-05-18,10242.6400
2010-05-19,10186.8400
2010-05-20,10030.3100
2010-05-21,9784.5400
2010-05-24,9758.4000
2010-05-25,9459.8900
2010-05-26,9522.6600
2010-05-27,9639.7200
2010-05-28,9762.9800
2010-05-31,9768.7000
2010-06-01,9711.8300
2010-06-02,9603.2400
2010-06-03,9914.1900
2010-06-04,9901.1900
2010-06-07,9520.8000
2010-06-08,9537.9400
2010-06-09,9439.1300
2010-06-10,9542.6500
2010-06-11,9705.2500
2010-06-14,9879.8500
2010-06-15,9887.8900
2010-06-16,10067.1500
2010-06-17,9999.4000
2010-06-18,9995.0200
2010-06-21,10238.0100
2010-06-22,10112.8900
2010-06-23,9923.7000
2010-06-24,9928.3400
2010-06-25,9737.4800
2010-06-28,9693.9400
2010-06-29,9570.6700
2010-06-30,9382.6400
2010-07-01,9191.6000
2010-07-02,9203.7100
2010-07-05,9266.7800
2010-07-06,9338.0400
2010-07-07,9279.6500
2010-07-08,9535.7400
2010-07-09,9585.3200
2010-07-12,9548.1100
2010-07-13,9537.2300
2010-07-14,9795.2400
2010-07-15,9685.5300
2010-07-16,9408.3600
2010-07-20,9300.4600
2010-07-21,9278.8300
2010-07-22,9220.8800
2010-07-23,9430.9600
2010-07-26,9503.6600
2010-07-27,9496.8500
2010-07-28,9753.2700
2010-07-29,9696.0200
2010-07-30,9537.3000
2010-08-02,9570.3100
2010-08-03,9694.0100
2010-08-04,9489.3400
2010-08-05,9653.9200
2010-08-06,9642.1200
2010-08-09,9572.4900
2010-08-10,9551.0500
2010-08-11,9292.8500
2010-08-12,9212.5900
2010-08-13,9253.4600
2010-08-16,9196.6700
2010-08-17,9161.6800
2010-08-18,9240.5400
2010-08-19,9362.6800
2010-08-20,9179.3800
2010-08-23,9116.6900
2010-08-24,8995.1400
2010-08-25,8845.3900
2010-08-26,8906.4800
2010-08-27,8991.0600
2010-08-30,9149.2600
2010-08-31,8824.0600
2010-09-01,8927.0200
2010-09-02,9062.8400
2010-09-03,9114.1300
2010-09-06,9301.3200
2010-09-07,9226.0000
2010-09-08,9024.6000
2010-09-09,9098.3900
2010-09-10,9239.1700
2010-09-13,9321.8200
2010-09-14,9299.3100
2010-09-15,9516.5600
2010-09-16,9509.5000
2010-09-17,9626.0900
2010-09-21,9602.1100
2010-09-22,9566.3200
2010-09-24,9471.6700
2010-09-27,9603.1400
2010-09-28,9495.7600
2010-09-29,9559.3800
2010-09-30,9369.3500
2010-10-01,9404.2300
2010-10-04,9381.0600
2010-10-05,9518.7600
2010-10-06,9691.4300
2010-10-07,9684.8100
2010-10-08,9588.8800
2010-10-12,9388.6400
2010-10-13,9403.5100
2010-10-14,9583.5100
2010-10-15,9500.2500
2010-10-18,9498.4900
2010-10-19,9539.4500
2010-10-20,9381.6000
2010-10-21,9376.4800
2010-10-22,9426.7100
2010-10-25,9401.1600
2010-10-26,9377.3800
2010-10-27,9387.0300
2010-10-28,9366.0300
2010-10-29,9202.4500
2010-11-01,9154.7200
2010-11-02,9159.9800
2010-11-04,9358.7800
2010-11-05,9625.9900
2010-11-08,9732.9200
2010-11-09,9694.4900
2010-11-10,9830.5200
2010-11-11,9861.4600
2010-11-12,9724.8100
2010-11-15,9827.5100
2010-11-16,9797.1000
2010-11-17,9811.6600
2010-11-18,10013.6300
2010-11-19,10022.3900
2010-11-22,10115.1900
2010-11-24,10030.1100
2010-11-25,10079.7600
2010-11-26,10039.5600
2010-11-29,10125.9900
2010-11-30,9937.0400
2010-12-01,9988.0500
2010-12-02,10168.5200
2010-12-03,10178.3200
2010-12-06,10167.2300
2010-12-07,10141.1000
2010-12-08,10232.3300
2010-12-09,10285.8800
2010-12-10,10211.9500
2010-12-13,10293.8900
2010-12-14,10316.7700
2010-12-15,10309.7800
2010-12-16,10311.2900
2010-12-17,10303.8300
2010-12-20,10216.4100
2010-12-21,10370.5300
2010-12-22,10346.4800
2010-12-24,10279.1900
2010-12-27,10355.9900
2010-12-28,10292.6300
2010-12-29,10344.5400
2010-12-30,10228.9200
2011-01-04,10398.1000
2011-01-05,10380.7700
2011-01-06,10529.7600
2011-01-07,10541.0400
2011-01-11,10510.6800
2011-01-12,10512.8000
2011-01-13,10589.7600
2011-01-14,10499.0400
2011-01-17,10502.8600
2011-01-18,10518.9800
2011-01-19,10557.1000
2011-01-20,10437.3100
2011-01-21,10274.5200
2011-01-24,10345.1100
2011-01-25,10464.4200
2011-01-26,10401.9000
2011-01-27,10478.6600
2011-01-28,10360.3400
2011-01-31,10237.9200
2011-02-01,10274.5000
2011-02-02,10457.3600
2011-02-03,10431.3600
2011-02-04,10543.5200
2011-02-07,10592.0400
2011-02-08,10635.9800
2011-02-09,10617.8300
2011-02-10,10605.6500
2011-02-14,10725.5400
2011-02-15,10746.6700
2011-02-16,10808.2900
2011-02-17,10836.6400
2011-02-18,10842.8000
2011-02-21,10857.5300
2011-02-22,10664.7000
2011-02-23,10579.1000
2011-02-24,10452.7100
2011-02-25,10526.7600
2011-02-28,10624.0900
2011-03-01,10754.0300
2011-03-02,10492.3800
2011-03-03,10586.0200
2011-03-04,10693.6600
2011-03-07,10505.0200
2011-03-08,10525.1900
2011-03-09,10589.5000
2011-03-10,10434.3800
2011-03-11,10254.4300
2011-03-14,9620.4900
2011-03-15,8605.1500
2011-03-16,9093.7200
2011-03-17,8962.6700
2011-03-18,9206.7500
2011-03-22,9608.3200
2011-03-23,9449.4700
2011-03-24,9435.0100
2011-03-25,9536.1300
2011-03-28,9478.5300
2011-03-29,9459.0800
2011-03-30,9708.7900
2011-03-31,9755.1000
2011-04-01,9708.3900
2011-04-04,9718.8900
2011-04-05,9615.5500
2011-04-06,9584.3700
2011-04-07,9590.9300
2011-04-08,9768.0800
2011-04-11,9719.7000
2011-04-12,9555.2600
2011-04-13,9641.1800
2011-04-14,9653.9200
2011-04-15,9591.5200
2011-04-18,9556.6500
2011-04-19,9441.0300
2011-04-20,9606.8200
2011-04-21,9685.7700
2011-04-22,9682.2100
2011-04-25,9671.9600
2011-04-26,9558.6900
2011-04-27,9691.8400
2011-04-28,9849.7400
2011-05-02,10004.2000
2011-05-06,9859.2000
2011-05-09,9794.3800
2011-05-10,9818.7600
2011-05-11,9864.2600
2011-05-12,9716.6500
2011-05-13,9648.7700
2011-05-16,9558.3000
2011-05-17,9567.0200
2011-05-18,9662.0800
2011-05-19,9620.8200
2011-05-20,9607.0800
2011-05-23,9460.6300
2011-05-24,9477.1700
2011-05-25,9422.8800
2011-05-26,9562.0500
2011-05-27,9521.9400
2011-05-30,9504.9700
2011-05-31,9693.7300
2011-06-01,9719.6100
2011-06-02,9555.0400
2011-06-03,9492.2100
2011-06-06,9380.3500
2011-06-07,9442.9500
2011-06-08,9449.4600
2011-06-09,9467.1500
2011-06-10,9514.4400
2011-06-13,9448.2100
2011-06-14,9547.7900
2011-06-15,9574.3200
2011-06-16,9411.2800
2011-06-17,9351.4000
2011-06-20,9354.3200
2011-06-21,9459.6600
2011-06-22,9629.4300
2011-06-23,9596.7400
2011-06-24,9678.7100
2011-06-27,9578.3100
2011-06-28,9648.9800
2011-06-29,9797.2600
2011-06-30,9816.0900
2011-07-01,9868.0700
2011-07-04,9965.0900
2011-07-05,9972.4600
2011-07-06,10082.4800
2011-07-07,10071.1400
2011-07-08,10137.7300
2011-07-11,10069.5300
2011-07-12,9925.9200
2011-07-13,9963.1400
2011-07-14,9936.1200
2011-07-15,9974.4700
2011-07-19,9889.7200
2011-07-20,10005.9000
2011-07-21,10010.3900
2011-07-22,10132.1100
2011-07-25,10050.0100
2011-07-26,10097.7200
2011-07-27,10047.1900
2011-07-28,9901.3500
2011-07-29,9833.0300
2011-08-01,9965.0100
2011-08-02,9844.5900
2011-08-03,9637.1400
2011-08-04,9659.1800
2011-08-05,9299.8800
2011-08-08,9097.5600
2011-08-09,8944.4800
2011-08-10,9038.7400
2011-08-11,8981.9400
2011-08-12,8963.7200
2011-08-15,9086.4100
2011-08-16,9107.4300
2011-08-17,9057.2600
2011-08-18,8943.7600
2011-08-19,8719.2400
2011-08-22,8628.1300
2011-08-23,8733.0100
2011-08-24,8639.6100
2011-08-25,8772.3600
2011-08-26,8797.7800
2011-08-29,8851.3500
2011-08-30,8953.9000
2011-08-31,8955.2000
2011-09-01,9060.8000
2011-09-02,8950.7400
2011-09-05,8784.4600
2011-09-06,8590.5700
2011-09-07,8763.4100
2011-09-08,8793.1200
2011-09-09,8737.6600
2011-09-12,8535.6700
2011-09-13,8616.5500
2011-09-14,8518.5700
2011-09-15,8668.8600
2011-09-16,8864.1600
2011-09-20,8721.2400
2011-09-21,8741.1600
2011-09-22,8560.2600
2011-09-26,8374.1300
2011-09-27,8609.9500
2011-09-28,8615.6500
2011-09-29,8701.2300
2011-09-30,8700.2900
2011-10-03,8545.4800
2011-10-04,8456.1200
2011-10-05,8382.9800
2011-10-06,8522.0200
2011-10-07,8605.6200
2011-10-11,8773.6800
2011-10-12,8738.9000
2011-10-13,8823.2500
2011-10-14,8747.9600
2011-10-17,8879.6000
2011-10-18,8741.9100
2011-10-19,8772.5400
2011-10-20,8682.1500
2011-10-21,8678.8900
2011-10-24,8843.9800
2011-10-25,8762.3100
2011-10-26,8748.4700
2011-10-27,8926.5400
2011-10-28,9050.4700
2011-10-31,8988.3900
2011-11-01,8835.5200
2011-11-02,8640.4200
2011-11-04,8801.4000
2011-11-07,8767.0900
2011-11-08,8655.5100
2011-11-09,8755.4400
2011-11-10,8500.8000
2011-11-11,8514.4700
2011-11-14,8603.7000
2011-11-15,8541.9300
2011-11-16,8463.1600
2011-11-17,8479.6300
2011-11-18,8374.9100
2011-11-21,8348.2700
2011-11-22,8314.7400
2011-11-24,8165.1800
2011-11-25,8160.0100
2011-11-28,8287.4900
2011-11-29,8477.8200
2011-11-30,8434.6100
2011-12-01,8597.3800
2011-12-02,8643.7500
2011-12-05,8695.9800
2011-12-06,8575.1600
2011-12-07,8722.1700
2011-12-08,8664.5800
2011-12-09,8536.4600
2011-12-12,8653.8200
2011-12-13,8552.8100
2011-12-14,8519.1300
2011-12-15,8377.3700
2011-12-16,8401.7200
2011-12-19,8296.1200
2011-12-20,8336.4800
2011-12-21,8459.9800
2011-12-22,8395.1600
2011-12-26,8479.3400
2011-12-27,8440.5600
2011-12-28,8423.6200
2011-12-29,8398.8900
2011-12-30,8455.3500
2012-01-04,8560.1100
2012-01-05,8488.7100
2012-01-06,8390.3500
2012-01-10,8422.2600
2012-01-11,8447.8800
2012-01-12,8385.5900
2012-01-13,8500.0200
2012-01-16,8378.3600
2012-01-17,8466.4000
2012-01-18,8550.5800
2012-01-19,8639.6800
2012-01-20,8766.3600
2012-01-23,8765.9000
2012-01-24,8785.3300
2012-01-25,8883.6900
2012-01-26,8849.4700
2012-01-27,8841.2200
2012-01-30,8793.0500
2012-01-31,8802.5100
2012-02-01,8809.7900
2012-02-02,8876.8200
2012-02-03,8831.9300
2012-02-06,8929.2000
2012-02-07,8917.5200
2012-02-08,9015.5900
2012-02-09,9002.2400
2012-02-10,8947.1700
2012-02-13,8999.1800
2012-02-14,9052.0700
2012-02-15,9260.3400
2012-02-16,9238.1000
2012-02-17,9384.1700
2012-02-20,9485.0900
2012-02-21,9463.0200
2012-02-22,9554.0000
2012-02-23,9595.5700
2012-02-24,9647.3800
2012-02-27,9633.9300
2012-02-28,9722.5200
2012-02-29,9723.2400
2012-03-01,9707.3700
2012-03-02,9777.0300
2012-03-05,9698.5900
2012-03-06,9637.6300
2012-03-07,9576.0600
2012-03-08,9768.9600
2012-03-09,9929.7400
2012-03-12,9889.8600
2012-03-13,9899.0800
2012-03-14,10050.5200
2012-03-15,10123.2800
2012-03-16,10129.8300
2012-03-19,10141.9900
2012-03-21,10086.4900
2012-03-22,10127.0800
2012-03-23,10011.4700
2012-03-26,10018.2400
2012-03-27,10255.1500
2012-03-28,10182.5700
2012-03-29,10114.7900
2012-03-30,10083.5600
2012-04-02,10109.8700
2012-04-03,10050.3900
2012-04-04,9819.9900
2012-04-05,9767.6100
2012-04-06,9688.4500
2012-04-09,9546.2600
2012-04-10,9538.0200
2012-04-11,9458.7400
2012-04-12,9524.7900
2012-04-13,9637.9900
2012-04-16,9470.6400
2012-04-17,9464.7100
2012-04-18,9667.2600
2012-04-19,9588.3800
2012-04-20,9561.3600
2012-04-23,9542.1700
2012-04-24,9468.0400
2012-04-25,9561.0100
2012-04-26,9561.8300
2012-04-27,9520.8900
2012-05-01,9350.9500
2012-05-02,9380.2500
2012-05-07,9119.1400
2012-05-08,9181.6500
2012-05-09,9045.0600
2012-05-10,9009.6500
2012-05-11,8953.3100
2012-05-14,8973.8400
2012-05-15,8900.7400
2012-05-16,8801.1700
2012-05-17,8876.5900
2012-05-18,8611.3100
2012-05-21,8633.8900
2012-05-22,8729.2900
2012-05-23,8556.6000
2012-05-24,8563.3800
2012-05-25,8580.3900
2012-05-28,8593.1500
2012-05-29,8657.0800
2012-05-30,8633.1900
2012-05-31,8542.7300
2012-06-01,8440.2500
2012-06-04,8295.6300
2012-06-05,8382.0000
2012-06-06,8533.5300
2012-06-07,8639.7200
2012-06-08,8459.2600
2012-06-11,8624.9000
2012-06-12,8536.7200
2012-06-13,8587.8400
2012-06-14,8568.8900
2012-06-15,8569.3200
2012-06-18,8721.0200
2012-06-19,8655.8700
2012-06-20,8752.3100
2012-06-21,8824.0700
2012-06-22,8798.3500
2012-06-25,8734.6200
2012-06-26,8663.9900
2012-06-27,8730.4900
2012-06-28,8874.1100
2012-06-29,9006.7800
2012-07-02,9003.4800
2012-07-03,9066.5900
2012-07-04,9104.1700
2012-07-05,9079.8000
2012-07-06,9020.7500
2012-07-09,8896.8800
2012-07-10,8857.7300
2012-07-11,8851.0000
2012-07-12,8720.0100
2012-07-13,8724.1200
2012-07-17,8755.0000
2012-07-18,8726.7400
2012-07-19,8795.5500
2012-07-20,8669.8700
2012-07-23,8508.3200
2012-07-24,8488.0900
2012-07-25,8365.9000
2012-07-26,8443.1000
2012-07-27,8566.6400
2012-07-30,8635.4400
2012-07-31,8695.0600
2012-08-01,8641.8500
2012-08-02,8653.1800
2012-08-03,8555.1100
2012-08-06,8726.2900
2012-08-07,8803.3100
2012-08-08,8881.1600
2012-08-09,8978.6000
2012-08-10,8891.4400
2012-08-13,8885.1500
2012-08-14,8929.8800
2012-08-15,8925.0400
2012-08-16,9092.7600
2012-08-17,9162.5000
2012-08-20,9171.1600
2012-08-21,9156.9200
2012-08-22,9131.7400
2012-08-23,9178.1200
2012-08-24,9070.7600
2012-08-27,9085.3900
2012-08-28,9033.2900
2012-08-29,9069.8100
2012-08-30,8983.7800
2012-08-31,8839.9100
2012-09-03,8783.8900
2012-09-04,8775.5100
2012-09-05,8679.8200
2012-09-06,8680.5700
2012-09-07,8871.6500
2012-09-10,8869.3700
2012-09-11,8807.3800
2012-09-12,8959.9600
2012-09-13,8995.1500
2012-09-14,9159.3900
2012-09-18,9123.7700
2012-09-19,9232.2100
2012-09-20,9086.9800
2012-09-21,9110.0000
2012-09-24,9069.2900
2012-09-25,9091.5400
2012-09-26,8906.7000
2012-09-27,8949.8700
2012-09-28,8870.1600
2012-10-01,8796.5100
2012-10-02,8786.0500
2012-10-03,8746.8700
2012-10-04,8824.5900
2012-10-05,8863.3000
2012-10-09,8769.5900
2012-10-10,8596.2300
2012-10-11,8546.7800
2012-10-12,8534.1200
2012-10-15,8577.9300
2012-10-16,8701.3100
2012-10-17,8806.5500
2012-10-18,8982.8600
2012-10-19,9002.6800
2012-10-22,9010.7100
2012-10-23,9014.2500
2012-10-24,8954.3000
2012-10-25,9055.2000
2012-10-26,8933.0600
2012-10-29,8929.3400
2012-10-30,8841.9800
2012-10-31,8928.2900
2012-11-01,8946.8700
2012-11-02,9051.2200
2012-11-05,9007.4400
2012-11-06,8975.1500
2012-11-07,8972.8900
2012-11-08,8837.1500
2012-11-09,8757.6000
2012-11-12,8676.4400
2012-11-13,8661.0500
2012-11-14,8664.7300
2012-11-15,8829.7200
2012-11-16,9024.1600
2012-11-19,9153.2000
2012-11-20,9142.6400
2012-11-21,9222.5200
2012-11-22,9366.8000
2012-11-26,9388.9400
2012-11-27,9423.3000
2012-11-28,9308.3500
2012-11-29,9400.8800
2012-11-30,9446.0100
2012-12-03,9458.1800
2012-12-04,9432.4600
2012-12-05,9468.8400
2012-12-06,9545.1600
2012-12-07,9527.3900
2012-12-10,9533.7500
2012-12-11,9525.3200
2012-12-12,9581.4600
2012-12-13,9742.7300
2012-12-14,9737.5600
2012-12-17,9828.8800
2012-12-18,9923.0100
2012-12-19,10160.4000
2012-12-20,10039.3300
2012-12-21,9940.0600
2012-12-25,10080.1200
2012-12-26,10230.3600
2012-12-27,10322.9800
2012-12-28,10395.1800
2013-01-04,10688.1100
2013-01-07,10599.0100
2013-01-08,10508.0600
2013-01-09,10578.5700
2013-01-10,10652.6400
2013-01-11,10801.5700
2013-01-15,10879.0800
2013-01-16,10600.4400
2013-01-17,10609.6400
2013-01-18,10913.3000
2013-01-21,10747.7400
2013-01-22,10709.9300
2013-01-23,10486.9900
2013-01-24,10620.8700
2013-01-25,10926.6500
2013-01-28,10824.3100
2013-01-29,10866.7200
2013-01-30,11113.9500
2013-01-31,11138.6600
2013-02-01,11191.3400
2013-02-04,11260.3500
2013-02-05,11046.9200
2013-02-06,11463.7500
2013-02-07,11357.0700
2013-02-08,11153.1600
2013-02-12,11369.1200
2013-02-13,11251.4100
2013-02-14,11307.2800
2013-02-15,11173.8300
2013-02-18,11407.8700
2013-02-19,11372.3400
2013-02-20,11468.2800
2013-02-21,11309.1300
2013-02-22,11385.9400
2013-02-25,11662.5200
2013-02-26,11398.8100
2013-02-27,11253.9700
2013-02-28,11559.3600
2013-03-01,11606.3800
2013-03-04,11652.2900
2013-03-05,11683.4500
2013-03-06,11932.2700
2013-03-07,11968.0800
2013-03-08,12283.6200
2013-03-11,12349.0500
2013-03-12,12314.8100
2013-03-13,12239.6600
2013-03-14,12381.1900
2013-03-15,12560.9500
2013-03-18,12220.6300
2013-03-19,12468.2300
2013-03-21,12635.6900
2013-03-22,12338.5300
2013-03-25,12546.4600
2013-03-26,12471.6200
2013-03-27,12493.7900
2013-03-28,12335.9600
2013-03-29,12397.9100
2013-04-01,12135.0200
2013-04-02,12003.4300
2013-04-03,12362.2000
2013-04-04,12634.5400
2013-04-05,12833.6400
2013-04-08,13192.5900
2013-04-09,13192.3500
2013-04-10,13288.1300
2013-04-11,13549.1600
2013-04-12,13485.1400
2013-04-15,13275.6600
2013-04-16,13221.4400
2013-04-17,13382.8900
2013-04-18,13220.0700
2013-04-19,13316.4800
2013-04-22,13568.3700
2013-04-23,13529.6500
2013-04-24,13843.4600
2013-04-25,13926.0800
2013-04-26,13884.1300
2013-04-30,13860.8600
2013-05-01,13799.3500
2013-05-02,13694.0400
2013-05-07,14180.2400
2013-05-08,14285.6900
2013-05-09,14191.4800
2013-05-10,14607.5400
2013-05-13,14782.2100
2013-05-14,14758.4200
2013-05-15,15096.0300
2013-05-16,15037.2400
2013-05-17,15138.1200
2013-05-20,15360.8100
2013-05-21,15381.0200
2013-05-22,15627.2600
2013-05-23,14483.9800
2013-05-24,14612.4500
2013-05-27,14142.6500
2013-05-28,14311.9800
2013-05-29,14326.4600
2013-05-30,13589.0300
2013-05-31,13774.5400
2013-06-03,13261.8200
2013-06-04,13533.7600
2013-06-05,13014.8700
2013-06-06,12904.0200
2013-06-07,12877.5300
2013-06-10,13514.2000
2013-06-11,13317.6200
2013-06-12,13289.3200
2013-06-13,12445.3800
2013-06-14,12686.5200
2013-06-17,13033.1200
2013-06-18,13007.2800
2013-06-19,13245.2200
2013-06-20,13014.5800
2013-06-21,13230.1300
2013-06-24,13062.7800
2013-06-25,12969.3400
2013-06-26,12834.0100
2013-06-27,13213.5500
2013-06-28,13677.3200
2013-07-01,13852.5000
2013-07-02,14098.7400
2013-07-03,14055.5600
2013-07-04,14018.9300
2013-07-05,14309.9700
2013-07-08,14109.3400
2013-07-09,14472.9000
2013-07-10,14416.6000
2013-07-11,14472.5800
2013-07-12,14506.2500
2013-07-16,14599.1200
2013-07-17,14615.0400
2013-07-18,14808.5000
2013-07-19,14589.9100
2013-07-22,14658.0400
2013-07-23,14778.5100
2013-07-24,14731.2800
2013-07-25,14562.9300
2013-07-26,14129.9800
2013-07-29,13661.1300
2013-07-30,13869.8200
2013-07-31,13668.3200
2013-08-01,14005.7700
2013-08-02,14466.1600
2013-08-05,14258.0400
2013-08-06,14401.0600
2013-08-07,13824.9400
2013-08-08,13605.5600
2013-08-09,13615.1900
2013-08-12,13519.4300
2013-08-13,13867.0000
2013-08-14,14050.1600
2013-08-15,13752.9400
2013-08-16,13650.1100
2013-08-19,13758.1300
2013-08-20,13396.3800
2013-08-21,13424.3300
2013-08-22,13365.1700
2013-08-23,13660.5500
2013-08-26,13636.2800
2013-08-27,13542.3700
2013-08-28,13338.4600
2013-08-29,13459.7100
2013-08-30,13388.8600
2013-09-02,13572.9200
2013-09-03,13978.4400
2013-09-04,14053.8700
2013-09-05,14064.8200
2013-09-06,13860.8100
2013-09-09,14205.2300
2013-09-10,14423.3600
2013-09-11,14425.0700
2013-09-12,14387.2700
2013-09-13,14404.6700
2013-09-17,14311.6700
2013-09-18,14505.3600
2013-09-19,14766.1800
2013-09-20,14742.4200
2013-09-24,14732.6100
2013-09-25,14620.5300
2013-09-26,14799.1200
2013-09-27,14760.0700
2013-09-30,14455.8000
2013-10-01,14484.7200
2013-10-02,14170.4900
2013-10-03,14157.2500
2013-10-04,14024.3100
2013-10-07,13853.3200
2013-10-08,13894.6100
2013-10-09,14037.8400
2013-10-10,14194.7100
2013-10-11,14404.7400
2013-10-15,14441.5400
2013-10-16,14467.1400
2013-10-17,14586.5100
2013-10-18,14561.5400
2013-10-21,14693.5700
2013-10-22,14713.2500
2013-10-23,14426.0500
2013-10-24,14486.4100
2013-10-25,14088.1900
2013-10-28,14396.0400
2013-10-29,14325.9800
2013-10-30,14502.3500
2013-10-31,14327.9400
2013-11-01,14201.5700
2013-11-05,14225.3700
2013-11-06,14337.3100
2013-11-07,14228.4400
2013-11-08,14086.8000
2013-11-11,14269.8400
2013-11-12,14588.6800
2013-11-13,14567.1600
2013-11-14,14876.4100
2013-11-15,15165.9200
2013-11-18,15164.3000
2013-11-19,15126.5600
2013-11-20,15076.0800
2013-11-21,15365.6000
2013-11-22,15381.7200
2013-11-25,15619.1300
2013-11-26,15515.2400
2013-11-27,15449.6300
2013-11-28,15727.1200
2013-11-29,15661.8700
2013-12-02,15655.0700
2013-12-03,15749.6600
2013-12-04,15407.9400
2013-12-05,15177.4900
2013-12-06,15299.8600
2013-12-09,15650.2100
2013-12-10,15611.3100
2013-12-11,15515.0600
2013-12-12,15341.8200
2013-12-13,15403.1100
2013-12-16,15152.9100
2013-12-17,15278.6300
2013-12-18,15587.8000
2013-12-19,15859.2200
2013-12-20,15870.4200
2013-12-24,15889.3300
2013-12-25,16009.9900
2013-12-26,16174.4400
2013-12-27,16178.9400
2013-12-30,16291.3100
2014-01-06,15908.8800
2014-01-07,15814.3700
2014-01-08,16121.4500
2014-01-09,15880.3300
2014-01-10,15912.0600
2014-01-14,15422.4000
2014-01-15,15808.7300
2014-01-16,15747.2000
2014-01-17,15734.4600
2014-01-20,15641.6800
2014-01-21,15795.9600
2014-01-22,15820.9600
2014-01-23,15695.8900
2014-01-24,15391.5600
2014-01-27,15005.7300
2014-01-28,14980.1600
2014-01-29,15383.9100
2014-01-30,15007.0600
2014-01-31,14914.5300
2014-02-03,14619.1300
2014-02-04,14008.4700
2014-02-05,14180.3800
2014-02-06,14155.1200
2014-02-07,14462.4100
2014-02-10,14718.3400
2014-02-12,14800.0600
2014-02-13,14534.7400
2014-02-14,14313.0300
2014-02-17,14393.1100
2014-02-18,14843.2400
2014-02-19,14766.5300
2014-02-20,14449.1800
2014-02-21,14865.6700
2014-02-24,14837.6800
2014-02-25,15051.6000
2014-02-26,14970.9700
2014-02-27,14923.1100
2014-02-28,14841.0700
2014-03-03,14652.2300
2014-03-04,14721.4800
2014-03-05,14897.6300
2014-03-06,15134.7500
2014-03-07,15274.0700
2014-03-10,15120.1400
2014-03-11,15224.1100
2014-03-12,14830.3900
2014-03-13,14815.9800
2014-03-14,14327.6600
2014-03-17,14277.6700
2014-03-18,14411.2700
2014-03-19,14462.5200
